GSM2755289	GSM3677931	GSM4063491	GSM3073477	GSM4636693	GSM4566748	GSM5076017	GSM4662160	GSM5351072	GSM2643177	GSM2098677	GSM3747610	GSM4117605	GSM4304996	GSM4726894	GSM5502539	GSM2550431	GSM3586977	GSM4697984	GSM5223859	GSM2752135	GSM4005142	GSM4558318	GSM4772962	GSM2770533	GSM4459855	GSM3177006	GSM1481729	GSM3790409	GSM5292122	GSM3416609	GSM2770585	GSM2422331	GSM3501810	GSM1838450	GSM4710529	GSM3165470	GSM1522362	GSM3223802	GSM2612486	GSM1276881	GSM3473354	GSM4915642	GSM3613726	GSM4056590	GSM5021393	GSM4425613	GSM4079246	GSM3938374	GSM2734890	GSM4386211	GSM4192133	GSM3191255	GSM3618250	GSM2686849	GSM3573987	GSM2544073	GSM2803239	GSM3941535	GSM2152261	GSM2781313	GSM2248151	GSM2425377	GSM1930411	GSM1157186	GSM5365663	GSM1423463	GSM1424431	GSM3976579	GSM4933552	GSM4107646	GSM2714564	GSM3073519	GSM3759241	GSM4759022	GSM2205866	GSM3723939	GSM4048218	GSM1435512	GSM2229993	GSM4915641	GSM2902784	GSM4391753	GSM2302047	GSM4735057	GSM2543859	GSM3573314	GSM1405095	GSM3943996	GSM4542585	GSM3629605	GSM4317546	GSM2443095	GSM3762494	GSM3791745	GSM2889039	GSM2755629	GSM2343415	GSM2628130	GSM2277342
0	0	0	0	0	4.273129940032959	0	15.653900146484375	0	1.8022149801254272	0.45468899607658386	0.8783040046691895	0	0.2841508388519287	1.593690037727356	6.117800235748291	0	0	0	0.8041459321975708	0	0	1.2801399230957031	0	0.5116610527038574	0	19.05099868774414	0	0	0	0	0	0.7696030139923096	0.17195899784564972	1.7283600568771362	0	0.5865319967269897	0	0	0.26152199506759644	0.3426859974861145	4.368929862976074	0	0	0	0	0	0	11.027999877929688	0	0	5.100885391235352	0	0	0	0	0	1.4616899490356445	0	0	0.17300599813461304	0	0.5750560164451599	0.7832850217819214	2.187380075454712	10.053899765014648	0.8232449889183044	0	0	0.5982149839401245	2.1180851459503174	0	0	0	0	0	26.9185791015625	0	0.2622930109500885	0	0	0	0	0.939050018787384	0.21212351322174072	0	0	2.3375000953674316	0.9347299933433533	0	0	0	1.851770043373108	0	0.3604249954223633	0	0	2.0728600025177	0	0
135.97745350003242	0	100.81831559538841	91.28327601775527	585.0272157788277	1096.1213296502829	165.28257928788662	141.7620951384306	407.1282587647438	148.57222038507462	249.2572638214825	130.78214365243912	154.11727511882782	173.91680058836937	172.1620452105999	416.2838891297579	155.21493583917618	174.8668294698	28.568916380405426	193.89064973592758	128.0679371058941	404.48261746019125	196.3239450454712	180.70279958844185	202.4460127055645	311.35368850827217	119.29664371907711	154.14775121212006	225.093182772398	104.12886533141136	280.019629240036	191.29798340797424	216.94181444700007	51.72008669003844	179.01452684402466	23.312949866056442	179.451126486063	123.30556786060333	1004.685839176178	524.9688553363085	191.4309086278081	451.5582648217678	240.92371034622192	65.71417601406574	9.804873257875443	247.92210245132446	216.35864022374153	118.80534647405148	279.6910784691572	222.87387704849243	301.5217402651906	212.0372094810009	99.75926977396011	171.74507296085358	488.6464256644249	189.69748836755753	196.40673885145225	197.656624391675	16.674903877079487	156.32160931825638	73.99872232228518	231.87158334255219	91.3998992741108	341.298368178308	146.9597614055836	180.47578325867653	258.31126499176025	551.3841859102249	613.7981520295143	215.9962119460106	249.96104323863983	232.38374209554604	76.24703306973879	14.727264046669006	103.69882683455944	194.14372098445892	1698.2198719978333	397.18511763215065	221.05588154494762	177.60962229967117	261.241331666708	363.57699604332447	74.04295437037945	122.5041041225195	331.9762127995491	151.74124509096146	361.3789238259196	291.9217518121004	207.96189761161804	53.37406076490879	150.50523680448532	147.31179720535874	98.09051072597504	360.9232697188854	276.188886590302	182.4236696958542	341.9277826324105	129.95901656012575	0.055966898798942566	221.2117808163166
205.01552885770798	0	59.1257238984108	324.5616452693939	260.6285181045532	74.24555081129074	177.0971207022667	101.7744003534317	276.6851489543915	182.2595374584198	202.91161161661148	128.69650042057037	152.5781124830246	191.04289555549622	130.0292114019394	278.8821955919266	124.51854014396667	203.4285619948423	76.40361109375954	156.01045009493828	143.72385668754578	198.61864513158798	140.78207731246948	101.35404062271118	130.16231137514114	203.69490963220596	82.5814081132412	349.6165244579315	170.86449670791626	11.74670124053955	167.7739678621292	154.55140606738559	132.21281266212463	32.0436689555645	117.9659481048584	197.00804156064987	154.44637835025787	143.98483961001148	16.940959157567704	45.497451743599754	328.1080958843231	108.93125216662884	281.52989304065704	62.79644787311554	0.8075703936564425	131.91891419887543	400.50303506851196	185.42110538482666	99.34449124336243	161.09629440307617	104.18664838373661	119.26781713962555	33.430906772613525	112.10763764381409	378.77939891815186	427.3690416812897	311.81510162353516	147.1727763414383	127.8993564248085	97.63483193516731	68.76376243680716	211.22599482536316	387.8484787940979	133.7993465065956	121.88659107685089	147.30171024799347	121.6180990934372	157.43938678503036	193.18078815937042	88.8272842168808	151.51976251602173	213.15350679308176	345.1546648144722	130.82317036390305	131.77771905064583	118.98696172237396	2211.135673522949	61.48416328430176	206.28427648544312	164.55250120162964	175.4664170742035	363.1138231754303	94.11023895442486	72.98934516310692	169.37684845924377	255.4820977010104	85.78808262944221	61.480040550231934	331.31386268138885	92.01447147130966	52.016043186187744	473.7180451154709	458.947616815567	238.2402023077011	79.3992196843028	129.15395152196288	60.21654985845089	57.461065113544464	5.955289840698242	100.75781953334808
2229.080078125	0	7648.18994140625	5687.25	691.01751708984375	2460.22998046875	4325.61962890625	1608.22998046875	18559.19921875	2436.93505859375	4909.06982421875	2589.929931640625	842.884033203125	4124.3173828125	1320.949951171875	2307.110107421875	1325.5	714.72802734375	8932.740234375	1105.0899658203125	8176	3183.419921875	8706.51953125	778.12701416015625	2406.330322265625	1461.4100341796875	2480.3798828125	1533.989990234375	6110.8603515625	1330.60009765625	3941.6298828125	2372.22998046875	268.12298583984375	1015.969970703125	1478.3800048828125	3930.590087890625	825.697998046875	2842.1298828125	1522.219970703125	1402.5999755859375	2635.18994140625	654.76898193359375	29746.69921875	15555.2021484375	21.355710983276367	508.63201904296875	22245.30078125	1493.39013671875	3437.8701171875	5130.2099609375	634.33404541015625	1648.8450927734375	1182.1800537109375	5851.2998046875	3192.2099609375	3347.0302734375	6867.1201171875	6698.2099609375	2056.000244140625	2134.27001953125	241.4499969482422	1542.75	11772.900390625	415.1919860839844	3961.22998046875	1263.369873046875	1561.0999755859375	1158.8599853515625	1372.699951171875	1089.5224609375	3741.650146484375	6525.6201171875	7471.52978515625	3536.339599609375	801.06201171875	959.177978515625	17557.400390625	652.5919189453125	2622.580078125	3688.52001953125	24279	3581.93994140625	3008.669677734375	1929.050048828125	19094.501953125	6639.02001953125	549.6610107421875	264.34100341796875	7492.85986328125	2605.107666015625	824.47686767578125	23358.794921875	1427.6300048828125	2929.49658203125	1518.8800048828125	9089.1396484375	15919.2998046875	7594.35986328125	220.99000549316406	1469.8699951171875
3.5381869673728943	0	23.666311502456665	11.100061118602753	8.150717005133629	34.72676205635071	7.92196998000145	84.51371632516384	23.20712098479271	9.217706203460693	39.03220923244953	41.824991688132286	16.005827859044075	4.913041919469833	64.43576903641224	32.5708986222744	27.352225601673126	1.5074139535427094	8.570381119847298	52.27822086215019	69.53803449869156	18.332313746213913	49.39076775312424	29.14229518175125	8.995369166135788	62.89431184530258	11.221870630979538	36.48920100927353	17.264693021774292	1.1518351435661316	31.320979237556458	12.635365083813667	62.2775893509388	18.958319127559662	28.186042189598083	65.90262126922607	101.2033254802227	15.201535940170288	0	3.844910115003586	7.40024496614933	7.362263202667236	14.024529337882996	3.2403044402599335	0.4208902269601822	15.467923372983932	12.365585833787918	119.63119053840637	5.927796944975853	83.743499755859375	2.95131803303957	3.107897937297821	10.592613905668259	13.78512978553772	8.571435004472733	16.883994847536087	11.210430085659027	10.440524861216545	267.7508066147566	15.153666481375694	1.2547293305397034	42.34253641963005	2.3010380007326603	2.987668067216873	14.573379382491112	73.21246528625488	59.52629169821739	23.492311971262097	14.625863909721375	10.530711458945007	25.90775775909424	29.895650267601013	12.785800993442535	9.50167765255901	5.034430801868439	13.921785831451416	17.695856750011444	92.13564216345549	69.66969731450081	34.963944375514984	9.625759528018534	2.443702556192875	8.46815213561058	8.13323324918747	23.15871223434806	9.739718943834305	12.008554875850677	2.0563490465283394	16.486402168869972	3.0985153019428253	24.91110908985138	9.20706095546484	4.231815069913864	18.852711468935013	3.0843470618128777	16.47917386062909	0	24.96173347532749	0	15.173853419721127
17.562830075621605	0	56.20758543426564	160.99913831055164	37.98742516937103	23.48971936479211	14.029428496956825	21.1685820966959	308.6867181616253	18.96892163157463	26.71425810456276	23.66718254238367	21.053838044404984	37.07418626919389	23.325452458113432	30.073892779648304	19.81391081959009	98.44200185204546	23.098892986774445	20.85199247300625	14.310824766755104	38.228378146886826	14.066439613699913	30.953942477703094	45.13936276733875	36.666664361953735	95.64382334053516	20.19656266339541	102.1375076174736	46.43699665367603	15.69156126305461	65.67618296108412	19.713101722067222	8.19693897664547	13.40407694876194	16.932535864412785	13.354780793190002	27.62836456298828	29.341949060559273	41.11297021061182	23.687783647328615	14.120156057178974	40.71930281817913	17.65151285498964	2.357199671678245	26.52563452720642	19.783848675288027	28.10217161476612	137.93754468113184	29.476062980902498	40.60093103349209	11.725261148009569	36.88693265616894	7.395622879266739	35.5193395614624	56.27527020126581	41.26102103024931	16.767383888363838	44.369286354631186	9.324546128511429	20.197859540581703	22.649208140876	670.0941174736945	19.765702694654465	57.09132646396756	38.60596227645874	40.02425703406334	26.7887831479311	16.479143023490906	26.95398618839681	19.14303532242775	16.441522251814604	359.9696783423424	87.33222126029432	11.729301428887993	35.44071342051029	907.3158117369749	219.3824646472931	26.420557049365243	18.50979019701481	43.17507286382175	23.05795493721962	26.361456118110254	25.53246283531189	19.26299264654517	53.33148616552353	23.272341032046825	17.669893456622958	29.332854609936476	93.36917794495821	35.55965781211853	13.862061575055122	22.07980415225029	28.58416065108031	18.45155793428421	15.46341634914279	4.464693244960813	22.494610249996185	0.427498996257782	30.06388585269451
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2746002674102783	0	0	0	0	0	0	0.6254400014877319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.821802020072937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16.725156360305846	0	15.489101469516754	17.82900196313858	37.37898023426533	28.237364526838064	17.176745645701885	24.774424392498986	19.528647743165493	15.468518033623695	21.490874588489532	41.607069195633315	11.696870237588882	18.39959640854886	29.360585928982147	23.031472399830818	28.799996316432953	7.7036368399858475	6.531874001026154	31.45070080459118	16.735883682966232	15.919821739196777	12.247716374695301	23.085452020168304	25.17824647645466	26.929754674434662	37.27309536933899	57.510337337851524	22.60139074921608	4.241699501872063	29.336737290024757	23.65588471479714	23.493132829666138	6.822360597550869	30.228273659944534	16.403408378362656	18.40903700888157	10.002789840102196	9.293129198253155	14.51761532574892	17.705584421753883	39.2992392961969	8.790233433246613	11.353720381855965	2.068523108959198	23.977957002818584	11.376395345956553	17.368249356746674	39.02883392572403	14.671600341796875	12.840172737836838	31.841019347310066	33.265144526958466	25.35776624083519	45.98688507080078	28.068405136466026	18.76690468779043	16.476584643125534	20.27858993411064	19.681898713111877	9.338548079133034	32.688509464263916	5.268581807613373	19.475013971328735	32.95035026612368	22.708610206842422	54.461010336875916	17.859800229780376	24.529830873012543	68.86276721954346	43.94337076833472	19.86283788084984	12.240612775087357	5.502418909221888	12.182793505489826	43.41760963201523	201.23717517359182	38.52070972323418	10.340721540153027	17.163154507728905	8.876876913011074	32.15595418214798	16.370863877236843	65.45566871762276	16.396970987319946	17.297190606594086	25.97045859694481	18.278960280120373	21.955391943454742	2.4635598361492157	26.57154367864132	12.017754819342873	34.19597780704498	28.778114199638367	97.38085839152336	13.26289838552475	1.2125915177166462	35.50701779127121	0	65.46919268369675
0.028781000524759293	0	0.37535281106829643	0.03335919976234436	0.0794092733412981	0.5146625712513924	0.005331119522452354	0.18017760291695595	0.21551639586687088	0.5380898583680391	0.0567023791372776	1.8109622515621595	0.12373183108866215	0.35006328113377094	0.4529478009790182	0.10341460630297661	0.13195540010929108	0.7914846055209637	0.8615260124206543	3.297130763530731	0.1412440629210323	0.359774611890316	0.17786209657788277	0.14119620248675346	0.5219144523143768	0.23998726159334183	0.8377803638577461	0.08263959735631943	0.5908448249101639	1.3807561695575714	0.5022242069244385	0.46647000312805176	5.687672108411789	0.24280948005616665	11.046722814440727	0.050969941541552544	0.247207123786211	0.13321419805288315	0.025289399549365044	0.06974299997091293	0.10571963805705309	32.61769366264343	0.21385818719863892	0.37766339536756277	0.6695021316409111	1.3580678645521402	0.13620980829000473	0.23101722449064255	0.06751740165054798	0.09841500222682953	0.03469400107860565	4.688415393233299	1.9532639533281326	0.003676739986985922	0.771120198071003	0.02409220114350319	0.5893980115652084	0.8418421745300293	0.17751921340823174	0.14530790597200394	0.2142459973692894	8.966430097818375	0.1990172043442726	3.5243430137634277	0.7580504268407822	0.9030065461993217	19.5717014670372	0.43192221596837044	0.6292748004198074	0.5731379687786102	1.4554759860038757	0.052763599902391434	0.17348540015518665	0.058936791494488716	0.06712960451841354	89.87498068809509	11.331156611442566	0.0710555911064148	0.05435741972178221	0.17698559910058975	0.23806561529636383	0.07735919952392578	0.009182599373161793	0.3047216087579727	0.09947974607348442	0.5542371943593025	1.3710848092405432	0.6934305727481842	0.04080808162689209	0.023038579151034355	1.6992015801370144	0.01938249683007598	0.5413410142064095	0.23691754788160324	0.051844801753759384	2.1456513926386833	0.021604999899864197	0.13805879652500153	0	0.16924260184168816
0	0	0	0	0.09269899874925613	0	0	0	0	0	0.04019780084490776	0	0	0	0	0.03929480165243149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04986080527305603	0	0	0	0	0	0	0.028842302039265633	0	0	0	0	0.02759460173547268	0	0	0.019606102257966995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.020424799993634224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05376509949564934	0	0	0	0	0
0.3481763806194067	0	6.2808558344841	99.27167129516602	0	0.3101069927215576	0.022606996819376945	0.3003680109977722	109.52657783031464	0.866228498518467	0.046453699469566345	0.06187169998884201	0.0745910033583641	34.52463209629059	1.704792007803917	0.1550610065460205	0.24626700580120087	2.774022690951824	11.622937202453613	0.08992559462785721	0	0.24433599412441254	0.24774299561977386	3.167704939842224	71.78768748044968	3.2447099685668945	1.0477499961853027	0	315.6097843647003	15.843172073364258	0.6239789724349976	100.46440809965134	1.0976200103759766	0.31336209550499916	0.21247699856758118	0.0131162004545331	0.10238099843263626	117.415602684021	1.265470027923584	0.06386850029230118	0.11088990140706301	0.3373880088329315	300.8766655921936	2.430051490664482	0.9082974493503571	0.17418400943279266	29.37616616487503	0.5371500551700592	0.20107300579547882	0	0.07348930090665817	0.9385470747947693	1.5038219541311264	0.42909859865903854	31.246644973754883	0	50.89185953140259	0.6324769854545593	0.19565202295780182	0.15958699584007263	0.4410339891910553	0.062888503074646	590.102108001709	1.8890833109617233	0.5662779808044434	34.79200804233551	0.11545699834823608	0	0.15265800058841705	5.829234302043915	0.8233830332756042	0.018825799226760864	154.94937992095947	40.88201284408569	0	6.725249141454697	1390.493109703064	0.2981089651584625	0.20790399610996246	0.17988499999046326	201.96617650985718	0	0	2.0704280138015747	0.4565645456314087	140.0455300807953	0.05115329846739769	0.1137780025601387	0.060364000499248505	455.1154987812042	4.065699487924576	551.273500919342	0.2843630015850067	0	0.1210390031337738	0.7003980223089457	86.42481124401093	0.1185000017285347	0	1.0513109862804413
0	0	0	0	0.03710062429308891	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04500740021467209	0	0	0	0	0	0	0	0	0	0	0.037559304386377335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10293299704790115	1.0036890506744385	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09337148815393448	0	0	0	0	0	0	0.02756280079483986	0	0
4.636710166931152	0	9.457420349121094	6.863019943237305	10.244224548339844	26.3799991607666	15.20369815826416	12.093999862670898	7.71589994430542	6.795434951782227	15.327300071716309	11.992599487304688	12.759750366210938	8.112540245056152	13.62339973449707	12.627900123596191	7.259900093078613	7.4355998039245605	5.846139907836914	16.33679962158203	6.470860004425049	8.692879676818848	7.899569511413574	16.62689971923828	5.944060802459717	15.073200225830078	6.339559555053711	14.425299644470215	12.704500198364258	22.356101989746094	15.325799942016602	5.449130058288574	14.801799774169922	4.013519763946533	9.272040367126465	3.1256299018859863	15.32509994506836	6.543789863586426	15.83549976348877	19.31130027770996	17.865999221801758	33.21580123901367	10.629599571228027	14.165802001953125	0.4125562012195587	14.985600471496582	9.820080757141113	7.489340782165527	9.40781021118164	15.099200248718262	8.883600234985352	4.5303754806518555	16.24020004272461	3.7149300575256348	11.230489730834961	5.042410373687744	10.134699821472168	22.461599349975586	2.593050241470337	19.138099670410156	10.40999984741211	12.24020004272461	4.235479831695557	26.82819938659668	9.000980377197266	8.160569190979004	13.434200286865234	10.057700157165527	21.744600296020508	7.681946754455566	12.29995059967041	8.250410079956055	6.303719997406006	1.7936797142028809	7.1438703536987305	13.098799705505371	125.043701171875	9.96200942993164	12.68850040435791	9.2880401611328125	11.858099937438965	19.734500885009766	5.396669387817383	5.837739944458008	11.44265079498291	7.113619804382324	5.480410099029541	22.40410041809082	9.325940132141113	3.7285866737365723	7.7922587394714355	2.8377695083618164	6.036930084228516	11.210433006286621	9.061320304870605	15.553400039672852	1.1727499961853027	13.624199867248535	11.940099716186523	7.352419853210449
1.040910005569458	0	25.537599563598633	0	0.1853962540626526	0.5857119560241699	0	4.009759902954102	2.279949903488159	3.039252519607544	0	0.18990899622440338	0	0.6230184435844421	1.7704600095748901	0.7747600078582764	0.25790101289749146	10.74370002746582	7.6663899421691895	1.0140899419784546	0	0.7269089818000793	0	2.201539993286133	0	0.19529400765895844	0.053784895688295364	0	0	83.687408447265625	2.9469199180603027	0.42023301124572754	0	0	0	0	2.542639970779419	0	9.36139965057373	0.2272540032863617	0.07390870153903961	2.405319929122925	0.7883989810943604	8.194621086120605	1.1035206317901611	1.2048600912094116	0	0	0	0	0	0.4749685525894165	0.49263298511505127	0	0.9059950113296509	0	0	1.182360053062439	0.04683280363678932	0.07543320208787918	4.115489959716797	0	1.823889970779419	8.783180236816406	0	0	0	0	1.0218600034713745	9.481501579284668	1.5788650512695312	0.25835201144218445	0	0.026966797187924385	0	7.192910194396973	75.4201431274414	29.096996307373047	0.03955249860882759	0.2395000010728836	0.44947800040245056	0	0	0.11112499982118607	0.17011702060699463	0	0.37912601232528687	1.7991600036621094	0.147365003824234	1.9600282907485962	7.127839088439941	0.045724593102931976	0	0	1.7018400430679321	0	0.10989399999380112	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09681600332260132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11353600025177002	0	0	0	0	0	0.10840699821710587	0	0	0	0	0	0	0	0.0844121053814888	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021306199952960014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09821180254220963	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06998208910226822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.3712569773197174	0	6.053660035133362	10.440466105937958	54.44349591614446	7.9984298050403595	0.49299299623817205	2.4729999601840973	56.76567828655243	1.6593860513530672	14.35494413971901	73.92491832375526	32.28085649013519	5.833700135350227	19.100994050502777	53.39948029816151	41.89491248130798	42.55022753030062	6.499947542324662	36.3354701846838	21.241448163986206	12.358261331915855	25.638020095175307	33.904460430145264	24.619947493076324	27.51279044151306	1.2407018952071667	18.423487961292267	53.96369171142578	12.891551494598389	113.72773957252502	29.356080087833107	25.712300300598145	5.3677574172616005	35.307386219501495	2.5115812495350838	77.85385310649872	19.8441561460495	11.258670911192894	16.140682980418205	6.604191988706589	22.727498710155487	30.746315479278564	6.892691880464554	0.6349423080682755	43.506881177425385	19.479656487703323	9.919904947280884	2.574111280962825	12.342949867248535	14.06451352825396	12.871785953640938	13.553981125354767	0.7232454065233469	47.97855257987976	10.205022618174553	27.332369804382324	25.270181089639664	2.851973794400692	12.689606785774231	11.401372879743576	79.73863213620689	6.566323101520538	35.932277888059616	30.782229781150818	7.8410534262657166	24.483980298042297	27.914163259796624	46.846949845552444	41.49921262264252	36.83929519355297	9.32591399550438	8.727225959300995	0.7779048979282379	13.576916456222534	36.80911946296692	497.5377559661865	174.68425008654594	39.002360105514526	53.01814651489258	18.461527973413467	9.452018857002258	11.735008099207857	17.53197291493416	18.786040097475052	20.674087258055806	24.748910501599312	7.620029881596565	4.955561241135001	2.765307605266571	65.55746030807495	20.932278156280518	15.576980285526147	35.07045650482178	3.4004969745874405	67.70030069351196	19.296700432896614	129.94806945323944	24.79439926147461	44.71371006965637
0	0	2.038789987564087	0.3974190056324005	0	0.21371598541736603	0.568109929561615	0	0	0	0	0.5446299910545349	0.615802526473999	1.0477125644683838	1.5483900308609009	0.17332400381565094	0.274836003780365	0.6444339752197266	0	0.19695298373699188	0.8476079702377319	0.7064999938011169	0	0	0.19297702610492706	0.3603370189666748	0.1240219920873642	0	0	0	0.25350698828697205	0.32654300332069397	0.26621800661087036	0.18662799894809723	0.43314099311828613	0	0.21186600625514984	1.3176599740982056	0	0.9481559991836548	0.2701700031757355	0.24199999868869781	0	0	0	0	1.3506100177764893	0.607291042804718	1.89752995967865	0	0	0.17117801308631897	1.8306699991226196	0	0	0	1.3769700527191162	0.2183919996023178	0.4596100449562073	0.1213190034031868	3.082750082015991	0.4100480079650879	0	0.7540950179100037	0	1.2435998916625977	0.3636449873447418	0	1.3695399761199951	1.7041348218917847	1.6740550994873047	0.16567200422286987	0.9180430173873901	0.16439297795295715	0	5.6027398109436035	34.062530517578125	0.3797249495983124	1.7914400100708008	0.27097299695014954	0.09589030593633652	2.099829912185669	0.3990459740161896	1.266819953918457	0.3993275463581085	0	0.7874929904937744	0.30449700355529785	0.33733099699020386	0	2.711129665374756	0.6312988996505737	1.0257400274276733	1.047113299369812	0.7255499958992004	0	0	0.7011579871177673	0	1.2502299547195435
51.20671659708023	0	17.254279911518097	29.247639894485474	64.19842684268951	24.01903323456645	12.005766451358795	8.197859793901443	88.32017415761948	49.9244202375412	30.453222066164017	6.0709079802036285	54.098043605685234	16.027045130729675	22.406591492239386	13.726489782333374	18.51826125383377	139.3453493192792	7.564455956220627	21.30216336250305	106.70937835425138	28.21286776661873	78.16769143939018	19.940563917160034	19.060671642422676	36.21015548706055	20.774125069379807	54.31003040075302	162.79463875293732	19.117372751235962	55.53013688325882	31.47592067718506	53.342525869607925	6.580462373793125	23.467040956020355	1.3379199653863907	13.655001103878021	26.963394105434418	7.550437033176422	34.58447935432196	14.025426894426346	24.943620055913925	77.19118320941925	12.054511152207851	1.7070069201290607	34.973689675331116	59.75115650519729	20.283321157097816	15.09911684691906	57.46410720050335	18.26655987522099	16.480195969343185	31.70331448316574	19.763591408729553	87.56698226928711	41.85889291763306	55.21342897415161	41.72635531425476	4.17122595384717	6.680302331224084	10.145976781845093	40.59234956141154	17.175216734409332	41.59005630016327	61.25010013580322	32.909886695444584	97.95508635044098	17.836751580238342	124.45691013336182	19.55713029205799	961.3962144851685	127.55877062678337	35.592778623104095	9.12836117297411	6.0587742030620575	33.68929982185364	927.3705263137817	40.296960324048996	24.52470162510872	27.329303741455078	75.26594233512878	43.33812314271927	12.022358223378035	10.24853628873825	40.971738174557686	37.11252009868622	47.481864511966705	14.7383733689785	15.453094959259033	15.447097599506378	14.306768253445625	22.036468472331762	12.709559962153435	41.68578737974167	9.703557968139648	51.63663575053215	6.150477916002274	33.21287380158901	51.20869827270508	19.61871600151062
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09891460090875626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5155990719795227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.07894209772348404	0	0	0.0700736939907074	0	0	0	0	0	0	0	0.03684016689658165	0	0	0	0	0	0	0	0	0	0	0.11966201663017273	0	0.09308339655399323	0	0.07825570553541183	0	0	0.10353399813175201	0.20839299261569977	0	0	0	0.06084519997239113	0	0	0	0	0	0.09435519576072693	0	0	0	0	0	0.06065350025892258	0	0.04364820197224617	0.2789830267429352	0.18578800559043884	0	0	0	0	0.03288239985704422	0	0	0	0.14861099421977997	0	0.18381400406360626	0	0	0	0	0.032763898372650146	0.07714524120092392	0.08589250594377518	0	0	0	0	0.37911099195480347	0.6347500085830688	0.053363095968961716	0	0	0	0	0	0	0	0.43095099925994873	0.060763899236917496	0.01700969971716404	0	0	0.3645339608192444	0.024568594992160797	0.09881679713726044	0	0	0	0	0.4750570058822632	0	0
51.390221118927	0	12.119078828695365	29.642700672149658	60.825096130371094	100.65603685379028	14.911637723445892	11.08821725845337	42.47846704721451	39.65070998668671	106.5453987121582	64.66033935546875	32.59834158420563	13.090035438537598	30.075259685516357	40.35340070724487	51.282198905944824	34.75444780992984	9.037840934812067	45.24734711647034	28.065485954284668	57.0690803527832	14.5406494140625	121.60740184783936	29.176944255828857	50.133731842041016	18.97607183456421	37.54914623528657	60.499582290649414	38.85116247832775	45.30222940444946	28.132200717926025	30.640180110931396	12.309240341186523	41.02828931808472	12.288500189781189	26.941829681396484	18.559799432754517	10.384082078933716	31.486620903015137	15.42946970462799	49.45394363999367	17.90186595916748	13.813908489394635	1.1028369516134262	35.977991342544556	23.7208990752697	13.669119358062744	25.48700988292694	29.255522888883206	29.01953101158142	28.820467233657837	100.63460063934326	6.647575855255127	87.11731815338135	27.475221395492554	38.57552099227905	45.932960510253906	5.4821081909695595	51.27474021911621	12.95050424337387	69.38080048561096	20.84523928203295	22.33607119321823	29.93013024330139	73.86193704605103	61.72769904136658	63.09794114040051	45.75340986251831	61.46300506591797	47.40633726119995	18.495590448379517	25.32064962387085	5.647794380784035	21.241060733795166	64.67623996734619	387.0122947692871	132.37419563531876	41.804460406303406	35.9507794380188	18.12418043613434	43.3779479265213	15.040698802327483	63.27816200256348	32.91988801956177	31.471440076828003	29.910690546035767	34.74122190475464	29.231950521469116	10.493122830750508	47.79073429107666	11.337853074073792	123.55481624603271	40.42148971557617	20.657234489917755	54.98941910266876	0.7585930228233337	51.36804962158203	0	64.44116926193237
